source_index,hemisphere,vertex,x_m,y_m,z_m,label,beta_pmbr_db
3130,right,58132,0.034616924673407365,0.0017057627895615702,0.09008548495146172,precentral-rh,0.3266133235903654
3131,right,58181,0.04289788259473609,0.00040653109006986293,0.08809557296114176,supramarginal-rh,0.45487849409742775
3132,right,58224,0.0556748566217153,-0.00047614196897928073,0.08561038131927479,supramarginal-rh,0.14262317538632158
3133,right,58285,0.048398491687645276,-0.0020519231762842335,0.0811776230926638,supramarginal-rh,0.45860683824338594
3134,right,58300,0.053768507593968555,-0.0030629451108419043,0.07955013251714772,supramarginal-rh,0.2979166660867537
3135,right,58334,0.006487123902044723,-0.005205021202676439,0.07810026422896772,isthmuscingulate-rh,0.3333214027228942
3136,right,58377,0.05957860467075348,-0.00561265238437989,0.07326516251546084,supramarginal-rh,0.3843399056111986
3137,right,58393,0.0001867525443940718,-0.007215220731539391,0.07290685252793169,unknown,0.38022713509963196
3138,right,58400,0.05270553499311657,-0.0064234955148884595,0.07302132539236154,supramarginal-rh,0.5162235719788841
3139,right,58448,0.04126380083147088,-0.008160653340173124,0.06992465764437122,supramarginal-rh,0.4862667637825186
3140,right,58456,0.05956487157331205,-0.007754167609817219,0.06916597654839776,supramarginal-rh,0.7649818996177252
3141,right,58536,-0.00017977666571420174,-0.011659122508602873,0.06505483948144689,unknown,0.23146818157509505
3142,right,58630,0.011034401650914192,-0.015227767508575771,0.05719751344568974,isthmuscingulate-rh,0.03342497102040784
3143,right,58663,0.009546067574231615,-0.01676185909405151,0.0536979892824853,isthmuscingulate-rh,0.02885996042726925
3144,right,58669,0.014440417578839463,-0.017514919522533177,0.05260413210654589,isthmuscingulate-rh,0.025780426061701268
3145,right,58738,0.019708689357357922,-0.019845386100777577,0.046883352102535865,lingual-rh,0.06724240197875625
3146,right,58928,0.04352032865790164,-0.024630624683119575,0.03680131763306248,inferiortemporal-rh,0.23778893157292635
3147,right,59181,0.021085190531681397,0.009762773738029137,0.10539548167001533,precentral-rh,0.9886019643960251
3148,right,59243,0.04557642789062911,0.007979929128845155,0.10118684594143545,postcentral-rh,0.5547994866111161
3149,right,59342,0.04265146343553102,0.004424851672204094,0.09446162018233037,postcentral-rh,0.4238775630378512
3150,right,59417,0.003973918664237694,0.0021426542668005985,0.09187238905952275,posteriorcingulate-rh,0.3617262119472103
3151,right,59428,0.04971541739969754,0.00280777132856684,0.09130924029962942,supramarginal-rh,0.5184850318733002
3152,right,59463,0.007598146302981579,0.0017027608364546458,0.09026757983462498,posteriorcingulate-rh,0.35988167629965995
3153,right,59470,0.05122222018627575,0.0017468689304152149,0.08931050807606218,supramarginal-rh,0.48195354310440364
3154,right,59496,0.01122121543191554,0.0012546099470884722,0.08828692295294081,posteriorcingulate-rh,0.3526270056943092
3155,right,59540,0.059536709100855525,-0.0009302357194770332,0.08142026454184148,supramarginal-rh,0.043829757409399796
3156,right,59613,0.047622225275439266,-0.003981293114575485,0.07675421780810801,supramarginal-rh,0.4475136735211269
3157,right,59627,0.008283091475596006,-0.005648533265093732,0.0755182201034248,isthmuscingulate-rh,0.31188761575163054
3158,right,59644,0.004608101293447088,-0.0058436177995334244,0.07394098993326892,isthmuscingulate-rh,0.34049911063928345
3159,right,59691,0.036574605629677376,-0.006179841849634472,0.0709649488467859,supramarginal-rh,0.4466655307133462
3160,right,59774,0.03912728462560072,-0.009607056252545789,0.06580335923355937,supramarginal-rh,0.44661619282709164
3161,right,59809,0.05057884787192458,-0.009644257313912491,0.06419457565668105,supramarginal-rh,0.5925549599804505
3162,right,59814,0.045615465271372835,-0.009246428928199959,0.06439908973709282,supramarginal-rh,0.4660096476729832
3163,right,59824,0.05661333982734407,-0.009567598337086551,0.0636414092096303,supramarginal-rh,0.7356581435601653
3164,right,59872,0.04571607370894866,-0.011375465505522358,0.060058092264485496,bankssts-rh,0.32102548837920414
3165,right,59883,0.05863555806701747,-0.011883453570734562,0.0591024121760477,bankssts-rh,0.6419252894343237
3166,right,59904,0.007580621093738851,-0.014013634209815395,0.05766103499713717,isthmuscingulate-rh,0.051930283002341995
3167,right,59932,0.04160429646122362,-0.014026531399841252,0.05577569550308382,bankssts-rh,0.1217604579259234
3168,right,59983,0.019225275237808984,-0.017294987657865902,0.04958856847158444,isthmuscingulate-rh,0.046147954475573585
3169,right,59999,0.048410896662782615,-0.01800248352572312,0.04762048789014363,bankssts-rh,0.58086451662102
3170,right,60099,0.018905122590238813,-0.020721924905081703,0.042735170410256526,lingual-rh,0.10743343602228947
3171,right,60125,0.05888749546898228,-0.02043819725115292,0.040797495499831915,middletemporal-rh,1.1863740750180962
3172,right,60161,0.05636583086889508,-0.021568754706849217,0.039462882612940314,middletemporal-rh,1.1491806137515295
3173,right,60180,0.0322039335989682,-0.022783825628645164,0.03814557287453791,fusiform-rh,0.22984744633733722
3174,right,60191,0.035525995939724414,-0.023506496815471338,0.03758777383093007,fusiform-rh,0.22279679399084076
3175,right,60376,0.01528224245145044,0.014455237316716066,0.11237877129428053,precentral-rh,2.1271065037002357
3176,right,60420,0.009294750680842127,0.011750444785806759,0.10854681272822997,paracentral-rh,1.0525064753825881
3177,right,60501,0.01390779830232607,0.009299107318211878,0.10153655130245721,paracentral-rh,0.4441045290984818
3178,right,60565,0.013375394516641062,0.006577800465784835,0.09744846558491266,paracentral-rh,0.42056831421050855
3179,right,60573,0.035015378742143485,0.008000231108961586,0.09775953546226077,precentral-rh,0.5724453693313738
3180,right,60620,0.039423838963043474,0.004831976253514946,0.09246899852972212,postcentral-rh,0.39439151316247856
3181,right,60713,0.057013326538172336,0.0028144765943474157,0.0884369756265461,supramarginal-rh,0.13429099994246196
3182,right,60725,0.006733729013383424,0.002022316533263979,0.0874139021846005,posteriorcingulate-rh,0.37800069897474053
3183,right,60749,0.005610796931178481,-0.00026710944090019284,0.08380642752795506,isthmuscingulate-rh,0.3666470642138846
3184,right,60822,0.0028026876772188724,-0.0033360864825678124,0.07719166414726435,isthmuscingulate-rh,0.39375802341551785
3185,right,60859,0.057401068574045346,-0.0037927419434673187,0.07393456201955108,supramarginal-rh,0.4748502397274914
3186,right,60898,0.05606706123407653,-0.005132570860174022,0.07154684051661889,supramarginal-rh,0.6111471271869505
3187,right,60915,0.052314170904158803,-0.00535319813039014,0.07042345010941457,supramarginal-rh,0.510045074697363
3188,right,60919,0.048627993651414944,-0.0058546497913426615,0.06974417352218933,supramarginal-rh,0.48221853139699256
3189,right,60949,0.03339649585818973,-0.007120886060664388,0.06770077892474378,supramarginal-rh,0.42939161939778897
3190,right,60990,0.060626052946689026,-0.008012443124635319,0.06360336864140295,supramarginal-rh,0.8461391329581981
3191,right,61056,0.051831828389597136,-0.011095800467741473,0.05922755571889016,bankssts-rh,0.4930494991294906
3192,right,61127,0.009594998235560821,-0.012664241526782718,0.05669318254690364,isthmuscingulate-rh,0.03084888763165684
3193,right,61135,0.017983506504844614,-0.013732508984432668,0.05473001985735179,isthmuscingulate-rh,0.006047261184950504
3194,right,61197,0.04042181905123113,-0.015342437110487318,0.05008592648282077,bankssts-rh,0.1727263058249884
3195,right,61301,0.0147716050095153,-0.018633324423549254,0.044634738307451155,lingual-rh,0.1034531983573554
3196,right,61350,0.04978118901554041,-0.020689193723139813,0.0406920511720477,middletemporal-rh,0.7221593831709406
3197,right,61443,0.05118237597597731,-0.022834927894750986,0.03470350960282778,inferiortemporal-rh,0.6693136497126415
3198,right,61589,0.020868274422645303,0.015571359325492536,0.11468680030494532,superiorfrontal-rh,2.2734805073024122
3199,right,61599,0.0056621190873357465,0.015837462880051837,0.11411032647196324,paracentral-rh,1.9017728630597561
3200,right,61655,0.036522790611382965,0.013317476747140823,0.10666978292578146,precentral-rh,1.2976190056625596
3201,right,61728,0.00842366004081747,0.012063227622429116,0.10413471550391122,paracentral-rh,0.8769874371098236
3202,right,61882,0.01198931450613191,0.0046189598572275534,0.09116006202081171,paracentral-rh,0.39919957476336154
3203,right,61913,0.04568470085738537,0.004988322139224967,0.08911824186940508,postcentral-rh,0.5090258771532374
3204,right,61931,0.05540044336740693,0.005343643566854741,0.0890117694359961,supramarginal-rh,0.3346434679567641
3205,right,62021,0.0044781836585548514,-0.001199689049525476,0.08028101417528066,isthmuscingulate-rh,0.3841074756990551
3206,right,62165,0.04419791357162477,-0.004983430710052935,0.06868359386393158,supramarginal-rh,0.44289062882237795
3207,right,62170,-0.0008842090403294375,-0.006742179296406593,0.06837298183529736,unknown,0.3289996596445704
3208,right,62262,-0.00031756145743569073,-0.010164660096544728,0.061328316014754754,unknown,0.16714734982366963
3209,right,62348,0.012023075349461837,-0.012534858119253065,0.05620941411509994,isthmuscingulate-rh,0.017488576581984515
3210,right,62385,0.011041518735014983,-0.013663525207151979,0.05405546172510546,isthmuscingulate-rh,0.020819413779942425
3211,right,62404,0.01440554148902742,-0.014085489974234585,0.0536755264137566,isthmuscingulate-rh,0.015864135668434115
3212,right,62533,0.06178762234348532,-0.016803641235837705,0.04440805113877795,middletemporal-rh,0.7646905654307005
3213,right,62549,0.03360555690680991,-0.01858097978868247,0.04313276852010179,fusiform-rh,0.17790077987168648
3214,right,62614,0.025047459388597114,-0.020082092408933175,0.03820197027392593,fusiform-rh,0.17875761623063416
3215,right,62638,0.045492779894089556,-0.020222304001879948,0.03702505880436899,inferiortemporal-rh,0.35812594659444924
3216,right,62711,0.03769258942877213,-0.02361808909942673,0.03132305087995973,fusiform-rh,0.31102439835060885
3217,right,62730,0.047333552767001574,-0.024560458100686917,0.02949547424229769,inferiortemporal-rh,0.3411235336685159
3218,right,62785,0.012528251230471524,0.017350650869036893,0.1151445260008252,paracentral-rh,2.5966277276754144
3219,right,62818,0.02252384787012413,0.016480996771017498,0.11163433371810826,superiorfrontal-rh,2.094030296476287
3220,right,62937,0.04393481366641393,0.012175009828464568,0.10242681977513783,postcentral-rh,0.8500461161799895
3221,right,62942,0.027155097290420135,0.011420269340434382,0.10217090885191331,precentral-rh,0.9887709369362105
3222,right,62997,0.02225181406454132,0.009846383049476083,0.09932903798650536,precentral-rh,0.5933969858498904
3223,right,63068,0.04963298614222737,0.007672573022756736,0.09240656868995387,postcentral-rh,0.5162007324505461
3224,right,63164,0.05092993191621076,0.0041967666855997066,0.08700310328134957,supramarginal-rh,0.47269414444961955
3225,right,63223,0.005452009561755277,0.0022384905099882622,0.08324618393032245,posteriorcingulate-rh,0.39684781474466746
3226,right,63232,0.05329048834258273,0.0029389048509683847,0.082937769245653,supramarginal-rh,0.2929169221326121
3227,right,63278,0.049104442447043796,0.0017097338969706147,0.08037962024714035,supramarginal-rh,0.44808759975113055
3228,right,63324,0.050809253464996915,-0.0014685440732036719,0.07483283435606526,supramarginal-rh,0.3940248065651332
3229,right,63432,0.05116347518188374,-0.004563239411041149,0.06588639843104203,supramarginal-rh,0.47535997896325966
3230,right,63484,0.06017360145032153,-0.005804523410709528,0.06408142785627735,supramarginal-rh,0.8458435571212015
3231,right,63540,0.044339438022522465,-0.007934247132094582,0.060222074501013294,superiortemporal-rh,0.3701502680884581
3232,right,63548,0.06253445481638552,-0.007836489830840163,0.05862218051270128,supramarginal-rh,0.7650964319618007
3233,right,63600,0.0483910000781931,-0.010483916337900452,0.05522255788586163,bankssts-rh,0.37579022002991835
3234,right,63625,0.0544093482559775,-0.009997761411181116,0.054594667063865884,bankssts-rh,0.5073775927793223
3235,right,63641,0.060433749435319734,-0.010538457213348892,0.053633409012861864,bankssts-rh,0.5315393526036816
3236,right,63713,0.013221390214071848,-0.01410805055538223,0.050087397919086854,isthmuscingulate-rh,0.05219872948135795
3237,right,63755,0.010821305890859658,-0.015838848885239353,0.04725231301061962,lingual-rh,0.0846001045998167
3238,right,63780,0.05188558068646365,-0.015990119105179473,0.0447036128562702,bankssts-rh,0.7605471150983222
3239,right,63998,0.04650804394102509,-0.02236507076350507,0.03220655708284462,inferiortemporal-rh,0.36688111062438394
3240,right,64116,0.012340818652823857,0.015818828229820666,0.10939263612247212,paracentral-rh,1.3930272597352733
3241,right,64177,0.004682849694207668,0.013250127857771922,0.10468677032135823,paracentral-rh,1.1437102390590852
3242,right,64462,0.04160510675991526,0.005983573895052491,0.08972693932017899,postcentral-rh,0.44289834590515853
3243,right,64561,0.05785051121214246,0.004702427044077766,0.08464495987611309,supramarginal-rh,0.10436243314714967
3244,right,64566,0.04673014362750097,0.0036199348917308758,0.08441759362804767,supramarginal-rh,0.5473948918363148
3245,right,64647,0.05716702333217276,0.0018624795771683199,0.07877737043067673,supramarginal-rh,0.12186996871222931
3246,right,64659,0.0060427164450461285,0.0006846648192169423,0.07824406080306037,isthmuscingulate-rh,0.38312336479348424
3247,right,64685,0.009232348197529727,0.00019586950002561162,0.07737540641479823,isthmuscingulate-rh,0.3531645945778039
3248,right,64698,0.004912913651745699,-0.00026434369340275297,0.07528373201718669,isthmuscingulate-rh,0.37661436619313493
3249,right,64785,0.03881810359215228,-0.0033975685704185563,0.06839467537966025,supramarginal-rh,0.4059261132666242
3250,right,64867,-0.0004971864625994278,-0.006545631996182397,0.06402734927424027,unknown,0.24617499293508294
3251,right,64933,0.05046220712507645,-0.00750130682976387,0.05883324259379604,superiortemporal-rh,0.48294893521690546
3252,right,64951,-0.0003082139039466773,-0.009731635362535563,0.0568075773901014,unknown,0.11634519538553631
3253,right,64987,0.013089102640314394,-0.011324716787195599,0.05561278007355101,isthmuscingulate-rh,0.010705834963630655
3254,right,65048,0.043639540787746164,-0.011826028576680574,0.052671411051433796,bankssts-rh,0.17689713894925363
3255,right,65108,0.05085279353713327,-0.01169106669979442,0.049886638920842045,bankssts-rh,0.49919628424446244
3256,right,65130,0.016262122918828427,-0.014287979248457955,0.04754038236941005,isthmuscingulate-rh,0.07820264156737594
3257,right,65153,0.0434126969885816,-0.014183781888194451,0.04552682648324297,bankssts-rh,0.2694225162057055
3258,right,65196,0.0156978520800782,-0.0156591948560053,0.044469002690802104,lingual-rh,0.1104667015987992
3259,right,65273,0.04173606302123338,-0.017224029647046644,0.039365999669224286,fusiform-rh,0.29574845281544726
3260,right,65388,0.035101557274370455,-0.021129416731038256,0.03218068246954873,fusiform-rh,0.35175493129272767
3261,right,65446,0.052199091867297875,-0.022787693975025173,0.028249519995306404,inferiortemporal-rh,0.48187996109526937
3262,right,65466,0.016103958263517477,0.019956029384602142,0.11570838466887683,superiorfrontal-rh,2.7886829094759857
